Article_URL,Article_Title,Article_Author,Journal_Name,Journal_ISSN,Journal_eISSN,Article_Issue,Article_Pages,Article_Date,Article_DOI,Article_CitedBy,Article_Type,Article_OA,Article_Author_University,Article_Author_City,Article_Author_Country,Article_Volume
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84857309717,'This is an adventure': The Life Aquatic with Steve Zissou and the spectacle of nature documentary,O'Grady D.,New Review of Film and Television Studies,17400309,17407923,1,152-168,3/1/2012,10.1080/17400309.2012.629883,0,Review,FALSE,"University of California, Los Angeles",Los Angeles,United States,10
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84857309012,"Wes Anderson, tone and the quirky sensibility",MacDowell J.,New Review of Film and Television Studies,17400309,17407923,1,27-Jun,3/1/2012,10.1080/17400309.2012.628227,17,Review,FALSE,,,,10
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84857299479,Fantastic Mr Filmmaker: Paratexts and the positioning of Wes Anderson as Roald Dahl's cinematic heir,Dorey T.,New Review of Film and Television Studies,17400309,17407923,1,169-185,3/1/2012,10.1080/17400309.2011.632528,3,Review,FALSE,York University,Toronto,Canada,10
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84857293884,Nostalgically man dwells on this earth: Objects and domestic space in the Royal Tenenbaums and the Darjeeling Ltd,Baschiera S.,New Review of Film and Television Studies,17400309,17407923,1,118-131,3/1/2012,10.1080/17400309.2011.633030,9,Review,FALSE,Queen's University Belfast,Belfast,United Kingdom,10
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84857274669,Balancing act: Exploring the tone of the Life Aquatic with Steve Zissou,Gibbs J.,New Review of Film and Television Studies,17400309,17407923,1,132-151,3/1/2012,10.1080/17400309.2011.635035,5,Review,FALSE,University of Reading,Reading,United Kingdom,10
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84857272438,Wes Anderson and the city spaces of indie cinema,Kredell B.,New Review of Film and Television Studies,17400309,17407923,1,83-96,3/1/2012,10.1080/17400309.2011.632522,5,Review,FALSE,University of Calgary,Calgary,Canada,10
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84857250756,'I'm just a character in your film': Acting and performance from autism to Zissou,Peberdy D.,New Review of Film and Television Studies,17400309,17407923,1,46-67,3/1/2012,10.1080/17400309.2012.631175,7,Review,FALSE,Solent University,Southampton,United Kingdom,10
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84857245524,Wes Anderson: A 'smart' director of the new sincerity?,Buckland W.,New Review of Film and Television Studies,17400309,17407923,1,5-Jan,3/1/2012,10.1080/17400309.2011.640888,15,Review,FALSE,Oxford Brookes University,Oxford,United Kingdom,10
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84857588445,"Post-trauma, post-queer: The Hitlerian imago and New German Cinema",Morag R.,New Review of Film and Television Studies,17400309,17407923,4,472-492,12/1/2011,10.1080/17400309.2011.606534,0,Review,FALSE,Hebrew University of Jerusalem,Jerusalem,Israel,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84857582943,Rethinking the camera eye: Dispositif and subjectivity,Quendler C.,New Review of Film and Television Studies,17400309,17407923,4,395-414,12/1/2011,10.1080/17400309.2011.606530,0,Review,FALSE,University of Innsbruck,Innsbruck,Austria,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84857551072,Implanted time: The final cut and the reflexive loops of complex narratives,Poulaki M.,New Review of Film and Television Studies,17400309,17407923,4,415-434,12/1/2011,10.1080/17400309.2011.606531,3,Review,FALSE,Universiteit van Amsterdam,Amsterdam,Netherlands,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84857538637,Lorna's Silence and Levinas's ethical alternative: Form and viewer in the Dardenne Brothers,Mai J.,New Review of Film and Television Studies,17400309,17407923,4,435-453,12/1/2011,10.1080/17400309.2011.606532,1,Review,FALSE,Clemson University,Clemson,United States,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84857534944,The national and the transnational in contemporary Greek cinema,Papadimitriou L.,New Review of Film and Television Studies,17400309,17407923,4,493-512,12/1/2011,10.1080/17400309.2011.606535,8,Review,FALSE,Liverpool John Moores University,Liverpool,United Kingdom,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84857527223,Robar-Dorin's mirror: Rams and Mammoths in the context of Yugoslav history,Štrajn D.,New Review of Film and Television Studies,17400309,17407923,4,454-471,12/1/2011,10.1080/17400309.2011.606533,0,Review,FALSE,ISH -- Ljubljana Graduate School Humanities,Ljubljana,Slovenia,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80052005388,'Principles that transcend drugs or money or anything like that': The monstrosity of morality in No Country for Old Men,Williams M.,New Review of Film and Television Studies,17400309,17407923,3,296-310,9/1/2011,10.1080/17400309.2011.585862,0,Article,FALSE,Berklee College of Music,Boston,United States,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80052004005,'A process to learn something': Pearl Harbor and the Producer's Game in contemporary Hollywood,Whalley J.,New Review of Film and Television Studies,17400309,17407923,3,265-282,9/1/2011,10.1080/17400309.2011.585857,0,Article,FALSE,York St John University,York,United Kingdom,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80052001367,"Seeing Lucy's perspective: Returning to Cavell, Wittgenstein and the Awful Truth",Constable C.,New Review of Film and Television Studies,17400309,17407923,3,358-375,9/1/2011,10.1080/17400309.2011.585868,0,Article,FALSE,University of Warwick,Coventry,United Kingdom,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051992397,Digital afx: Digital dressing and affective shifts in Sin City and 300,Wood A.,New Review of Film and Television Studies,17400309,17407923,3,283-295,9/1/2011,10.1080/17400309.2011.585860,1,Article,FALSE,University of Kent,Canterbury,United Kingdom,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051988413,Reaction time: How to edit movies,Salt B.,New Review of Film and Television Studies,17400309,17407923,3,341-357,9/1/2011,10.1080/17400309.2011.585865,4,Article,FALSE,London Film School,London,United Kingdom,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051979111,Academic discourses and American independent cinema: In search of a field of studies. Part 2: From the 1990s to date,Tzioumakis Y.,New Review of Film and Television Studies,17400309,17407923,3,311-340,9/1/2011,10.1080/17400309.2011.585864,6,Article,FALSE,University of Liverpool,Liverpool,United Kingdom,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051967474,James Cameron's Avatar: Access for all,Elsaesser T.,New Review of Film and Television Studies,17400309,17407923,3,247-264,9/1/2011,10.1080/17400309.2011.585854,13,Article,FALSE,Universiteit van Amsterdam,Amsterdam,Netherlands,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051967144,Figures in a landscape: Work and beauty in sleep furiously,Austin T.,New Review of Film and Television Studies,17400309,17407923,3,376-389,9/1/2011,10.1080/17400309.2011.585872,3,Article,FALSE,University of Sussex,Brighton,United Kingdom,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/80051960157,"Review of Richard Rushton, the reality of film: Theories of filmic reality",Buckland W.,New Review of Film and Television Studies,17400309,17407923,3,390-394,9/1/2011,10.1080/17400309.2011.585876,0,Review,FALSE,Oxford Brookes University,Oxford,United Kingdom,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79959284145,Systems on the verge of becoming birds: Peter Greenaway's early experimental films,Jeong S.,New Review of Film and Television Studies,17400309,17407923,2,170-187,6/1/2011,10.1080/17400309.2011.556940,3,Article,FALSE,NYU Abu Dhabi,Abu Dhabi,United Arab Emirates,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79959283634,Striking a balance between culture and fun: 'Quality' meets hitman genre in In Bruges,King G.,New Review of Film and Television Studies,17400309,17407923,2,132-151,6/1/2011,10.1080/17400309.2011.556934,9,Article,FALSE,Brunel University London,Uxbridge,United Kingdom,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79959259388,Academic discourses and American independent cinema: In search of a field of studies. Part 1: From the beginnings to the 1980s,Tzioumakis Y.,New Review of Film and Television Studies,17400309,17407923,2,105-131,6/1/2011,10.1080/17400309.2011.556928,8,Article,FALSE,University of Liverpool,Liverpool,United Kingdom,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79959235038,"Review of Jinhee Choi, the South Korean Film Renaissance: Local Hitmakers, global provocateurs",Martin D.,New Review of Film and Television Studies,17400309,17407923,2,235-240,6/1/2011,10.1080/17400309.2011.556951,0,Review,FALSE,Queen's University Belfast,Belfast,United Kingdom,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79959196037,Eastern Westerns: Enlightened edutainment and national transvestism,Imre A.,New Review of Film and Television Studies,17400309,17407923,2,152-169,6/1/2011,10.1080/17400309.2011.556938,2,Article,FALSE,University of Southern California,Los Angeles,United States,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79959193549,'There is a reason why Sporty Spice is the only one of them without a fella . . . ': The 'lesbian potential' of Bend it Like Beckham,Lindner K.,New Review of Film and Television Studies,17400309,17407923,2,204-223,6/1/2011,10.1080/17400309.2011.556946,4,Article,FALSE,University of East London,London,United Kingdom,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79959191257,"Review of Edinburgh University Press's 'American Indies' series: Memento, lost in translation and Brokeback Mountain",Murray R.,New Review of Film and Television Studies,17400309,17407923,2,224-234,6/1/2011,10.1080/17400309.2011.556949,0,Review,FALSE,De Montfort University,Leicester,United Kingdom,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79959186969,"Review of Sheldon Hall and Steve Neale, epics, spectacles, and blockbusters: A hollywood history",Whalley J.,New Review of Film and Television Studies,17400309,17407923,2,241-245,6/1/2011,10.1080/17400309.2011.556952,0,Review,FALSE,University of Salford,Salford,United Kingdom,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/78650504027,Rethinking genre studies through distribution analysis: Issues in international horror movie circuits,Lobato R.,New Review of Film and Television Studies,17400309,17407923,2,188-203,6/1/2011,10.1080/17400309.2011.556944,16,Article,FALSE,Swinburne University of Technology,Melbourne,Australia,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79551717218,What if Zarathustra had not spoken? Alex North's counterfactual soundtrack to 2001: A space odyssey,Barron L.,New Review of Film and Television Studies,17400309,17407923,1,84-94,3/1/2011,10.1080/17400309.2011.521721,1,Article,FALSE,University of Northumbria,Newcastle,United Kingdom,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79551715408,"Sounding alien, touching the future: Beyond the sonorous limit in science fiction film",Redmond S.,New Review of Film and Television Studies,17400309,17407923,1,42-56,3/1/2011,10.1080/17400309.2011.521717,2,Article,FALSE,Deakin University,Geelong,Australia,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79551715261,The sunshine soundtrack as aural attraction,Forde T.,New Review of Film and Television Studies,17400309,17407923,1,71-83,3/1/2011,10.1080/17400309.2011.521719,0,Article,FALSE,University of Derby,Derby,United Kingdom,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79551706362,Listening from behind the sofa? The (un)earthly roles of sound in BBC Wales' doctor who,Hills M.,New Review of Film and Television Studies,17400309,17407923,1,28-41,3/1/2011,10.1080/17400309.2011.521716,2,Article,FALSE,Cardiff University,Cardiff,United Kingdom,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79551701313,Sound design for a found future: Alfonso Cuarón's children of men,Whittington W.,New Review of Film and Television Studies,17400309,17407923,1,14-Mar,3/1/2011,10.1080/17400309.2011.521714,3,Article,FALSE,University of Southern California,Los Angeles,United States,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79551701162,The dark side: Representing science fiction in drum 'n' bass,Ferrigno E.,New Review of Film and Television Studies,17400309,17407923,1,95-104,3/1/2011,10.1080/17400309.2011.521722,1,Article,FALSE,Yale University,New Haven,United States,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79551697903,Vox politica: Acousmatic voices in Argentinean science fiction cinema,Paz M.,New Review of Film and Television Studies,17400309,17407923,1,15-27,3/1/2011,10.1080/17400309.2011.521715,0,Article,FALSE,University of Liverpool,Liverpool,United Kingdom,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79551694341,Sounds between worlds: The audiovisual hyperchiasm in the thirteenth floor and the matrix,Fisher K.,New Review of Film and Television Studies,17400309,17407923,1,57-70,3/1/2011,10.1080/17400309.2011.521718,0,Article,FALSE,University of Otago,Dunedin,New Zealand,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79551692933,New Review of Film and Television Studies: Editorial,Redmond S.,New Review of Film and Television Studies,17400309,17407923,1,2-Jan,3/1/2011,10.1080/17400309.2011.521712,0,Editorial,FALSE,Deakin University,Geelong,Australia,9
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952897324,A lightning-image of the kaleidoscope: A review of Pasi Valiaho's Mapping the Moving Image,Mikó I.,New Review of Film and Television Studies,17400309,17407923,4,448-453,12/1/2010,10.1080/17400309.2010.514667,0,Review,FALSE,Universitatea Babes-Bolyai din Cluj-Napoca,Cluj Napoca,Romania,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952895089,"Review of Jeremy G. Butler, television style",Salt B.,New Review of Film and Television Studies,17400309,17407923,4,454-458,12/1/2010,10.1080/17400309.2010.514668,1,Review,FALSE,London Film School,London,United Kingdom,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952892541,Jane Campion's the Piano: Melodrama as mode of exchange,Zarzosa A.,New Review of Film and Television Studies,17400309,17407923,4,396-411,12/1/2010,10.1080/17400309.2010.514664,4,Article,FALSE,"Purchase College, State University of New York",Purchase,United States,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952890914,The embrace of Mother Nature: Appraisal processes and the regulation of affect in attachment genres,Kramer M.,New Review of Film and Television Studies,17400309,17407923,4,412-435,12/1/2010,10.1080/17400309.2010.514665,2,Article,FALSE,Københavns Universitet,Copenhagen,Denmark,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952883286,"Impersonal Enunciation, or the Place of Film (extracts)",Metz C.,New Review of Film and Television Studies,17400309,17407923,4,348-371,12/1/2010,10.1080/17400309.2010.514662,4,Article,FALSE,,,,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952875102,"Introduction to Christian Metz's impersonal enunciation, or the place of film",Deane C.,New Review of Film and Television Studies,17400309,17407923,4,343-347,12/1/2010,10.1080/17400309.2010.514661,0,Review,FALSE,"Dun Laoghaire Institute of Art, Design and Technology",Dun Laoghaire,Ireland,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952869766,The narrative structuring and interactive narrative logic of televised professional wrestling,Petten A.,New Review of Film and Television Studies,17400309,17407923,4,436-447,12/1/2010,10.1080/17400309.2010.514666,3,Article,FALSE,University of East London,London,United Kingdom,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952866155,Cinema and the two cultures: Robert Lepage's la face cachée de la lune,Bissonnette S.,New Review of Film and Television Studies,17400309,17407923,4,372-395,12/1/2010,10.1080/17400309.2010.514663,0,Article,FALSE,"University of California, Davis",Davis,United States,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79957908484,Researching film and cinema history,McDonald P.,New Review of Film and Television Studies,17400309,17407923,3,261-263,9/1/2010,10.1080/17400309.2010.499760,0,Editorial,FALSE,University of Portsmouth,Portsmouth,United Kingdom,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952888107,"Scrapbooks, soap dishes and screen dreams: Ephemera, everyday life and cinema history",Wickham P.,New Review of Film and Television Studies,17400309,17407923,3,315-330,9/1/2010,10.1080/17400309.2010.499775,6,Article,FALSE,University of Exeter,Exeter,United Kingdom,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952880946,Cinema context and the genes of film history,Dibbets K.,New Review of Film and Television Studies,17400309,17407923,3,331-342,9/1/2010,10.1080/17400309.2010.499784,4,Article,FALSE,Universiteit van Amsterdam,Amsterdam,Netherlands,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952870724,Creativity and commerce: Michael Klinger and new film history,Spicer A.,New Review of Film and Television Studies,17400309,17407923,3,297-314,9/1/2010,10.1080/17400309.2010.499771,5,Article,FALSE,University of the West of England,Bristol,United Kingdom,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952869029,Getting to going to the show,Allen R.,New Review of Film and Television Studies,17400309,17407923,3,264-276,9/1/2010,10.1080/17400309.2010.499764,2,Article,FALSE,The University of North Carolina at Chapel Hill,Chapel Hill,United States,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952865001,"Film, space and place: Researching a city in film",Hallam J.,New Review of Film and Television Studies,17400309,17407923,3,277-296,9/1/2010,10.1080/17400309.2010.499768,8,Article,FALSE,University of Liverpool,Liverpool,United Kingdom,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952885117,'The in-between of things': Intermediality in Ratcatcher,Kendall T.,New Review of Film and Television Studies,17400309,17407923,2,179-197,6/1/2010,10.1080/17400301003700327,3,Article,FALSE,Anglia Ruskin University,Cambridge,United Kingdom,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952882627,"Realism, revisionism and visual style: The French Connection and the New Hollywood policier",Ramaeker P.,New Review of Film and Television Studies,17400309,17407923,2,144-163,6/1/2010,10.1080/17400301003700236,2,Article,FALSE,University of Otago,Dunedin,New Zealand,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952880883,"The Lord of the Rings as global phenomenon: A review of the Frodo Franchise, Watching the Lord of the Rings and Studying the Event Film",Pagello F.,New Review of Film and Television Studies,17400309,17407923,2,233-245,6/1/2010,10.1080/17400301003700459,1,Review,FALSE,Alma Mater Studiorum Università di Bologna,Bologna,Italy,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952879188,"Review of Terry Bolas, screen education and Dana Polan, scenes of instruction",Miller H.K.,New Review of Film and Television Studies,17400309,17407923,2,252-260,6/1/2010,10.1080/17400301003700525,0,Review,FALSE,"Birkbeck, University of London",London,United Kingdom,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952878660,"Did neorealism start in Church? Catholicism, cinema and the case of Mario Soldati's Chi è Dio?",Gennari D.T.,New Review of Film and Television Studies,17400309,17407923,2,198-217,6/1/2010,10.1080/17400301003700376,1,Article,FALSE,Oxford Brookes University,Oxford,United Kingdom,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952877491,"Review of Martin Flanagan, Bakhtin and the movies",Vaughan H.,New Review of Film and Television Studies,17400309,17407923,2,246-251,6/1/2010,10.1080/17400301003700483,0,Review,FALSE,Washington University in St. Louis,St. Louis,United States,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952867389,The invisible ideology of white light,Misek R.,New Review of Film and Television Studies,17400309,17407923,2,125-143,6/1/2010,10.1080/17400301003700160,1,Article,FALSE,University of Bristol,Bristol,United Kingdom,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952862177,"Highways, byways and dead ends: Towards a non-Eurocentric cosmopolitanism through yugonostalgia and Slovenian cinema",Petek P.,New Review of Film and Television Studies,17400309,17407923,2,218-232,6/1/2010,10.1080/17400301003700418,4,Article,FALSE,,,,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/78651100804,"Phantom ladies: The war worker, the slacker and the 'femme fatale'",Jancovich M.,New Review of Film and Television Studies,17400309,17407923,2,164-178,6/1/2010,10.1080/17400301003700277,5,Article,FALSE,University of East Anglia,Norwich,United Kingdom,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952896843,Pedagogies of the image between Daney and Deleuze,Dowd G.,New Review of Film and Television Studies,17400309,17407923,1,41-56,3/1/2010,10.1080/17400300903529331,0,Article,FALSE,University of West London,London,United Kingdom,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952885939,What is the French philosophy of cinema? An introduction,Vaughan H.,New Review of Film and Television Studies,17400309,17407923,1,11-Jan,3/1/2010,10.1080/17400300903529281,0,Article,FALSE,Washington University in St. Louis,St. Louis,United States,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952880490,Post-deconstructive realism? Nancy's cinema of contact,McMahon L.,New Review of Film and Television Studies,17400309,17407923,1,73-93,3/1/2010,10.1080/17400300903529364,4,Article,FALSE,Girton College,Cambridge,United Kingdom,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952880133,Jacques Rancière and the fictional capacity of documentary,Baumbach N.,New Review of Film and Television Studies,17400309,17407923,1,57-72,3/1/2010,10.1080/17400300903529356,7,Article,FALSE,Columbia University in the City of New York,New York,United States,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952879939,"Rancière, Deleuze and contemporary film aesthetics",Chesney D.,New Review of Film and Television Studies,17400309,17407923,1,22-40,3/1/2010,10.1080/17400300903529315,1,Article,FALSE,National Taiwan University,Taipei,Taiwan,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79952877489,Jean Louis Schefer: Screen memories from L'Homme ordinaire du cinéma,Conley T.,New Review of Film and Television Studies,17400309,17407923,1,21-Dec,3/1/2010,10.1080/17400300903568735,3,Article,FALSE,Harvard University,Cambridge,United States,8
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
