Article_URL,Article_Title,Article_Author,Journal_Name,Journal_ISSN,Journal_eISSN,Article_Volume,Article_Issue,Article_Pages,Article_Date,Article_DOI,Article_CitedBy,Article_Author_University,Article_Author_City,Article_Author_Country,Article_Type,Article_OA
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038936771,The Literature of the Book: Copyright,Clark C.,Logos (Netherlands),9579656,18784712,14,3,142-143,1/1/2003,10.2959/logo.2003.14.3.142,0,,,,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038934899,"Design and typography: ""central to the idea of a book""",Baudin F.,Logos (Netherlands),9579656,18784712,14,1,20-21,1/1/2003,10.2959/logo.2003.14.1.20,0,,,,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038932610,The Editor's Place,,Logos (Netherlands),9579656,18784712,14,2,60-61,1/1/2003,10.2959/logo.2003.14.2.60,0,,,,Editorial,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038930630,"For libraries, digitization is a factor, not the future",Gorman M.,Logos (Netherlands),9579656,18784712,14,2,66-68,1/1/2003,10.2959/logo.2003.14.2.66,0,University of Illinois at Urbana-Champaign,Urbana,United States,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038930262,The Literature of the Book: Education for Publishing,McGowan I.,Logos (Netherlands),9579656,18784712,14,2,76-78,1/1/2003,10.2959/logo.2003.14.2.76,0,University of Stirling,Stirling,United Kingdom,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038928741,German publishing feels chill winds of the economy,Saur K.,Logos (Netherlands),9579656,18784712,14,1,15-Dec,1/1/2003,10.2959/logo.2003.14.1.12,0,Humboldt-Universität zu Berlin,Berlin,Germany,Review,FALSE
,,,,,,,,,,,,Simmonds University,Boston,United States,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038927983,The Booker and the Goncourt,Edmondson J.,Logos (Netherlands),9579656,18784712,14,3,139,1/1/2003,10.2959/logo.2003.14.3.139,0,IP Publishing Ltd,London,United Kingdom,Letter,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038926810,"Response to Richard Abel's article ""Keep the state out of publishing"" in 14/2",Znidersic M.,Logos (Netherlands),9579656,18784712,14,4,208,1/1/2003,10.2959/logo.2003.14.4.208,0,,,,Letter,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038925592,Response to Greg Tananbaum's article (Cause for Debate-4) in 13/3-Reshaping scholarly publishing: The Berkeley electronic press solution,Laredo N.,Logos (Netherlands),9579656,18784712,14,2,108,1/1/2003,10.2959/logo.2003.14.2.108,0,London,London,United Kingdom,Letter,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038921481,Paperback publishing in Sweden: Forty years of trial and error,Gedin P.,Logos (Netherlands),9579656,18784712,14,3,135-138,1/1/2003,10.2959/logo.2003.14.3.135,0,Uppsala Universitet,Uppsala,Sweden,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038919433,Juxtaposition of the mundane and the cosmic,Horvath S.,Logos (Netherlands),9579656,18784712,14,3,150-154,1/1/2003,10.2959/logo.2003.14.3.150,0,Dartmouth College,Hanover,United States,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038918956,The Editor's Place,,Logos (Netherlands),9579656,18784712,14,3,116-117,1/1/2003,10.2959/logo.2003.14.3.116,0,,,,Editorial,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038917773,"And another thing⋯ books at sea: The story of ""ocean books""",Paul S.,Logos (Netherlands),9579656,18784712,14,4,230-231,1/1/2003,10.2959/logo.2003.14.4.230,0,Ocean Books US,Miami,United States,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038916688,Anti-apartheid crusaders,Philip D.,Logos (Netherlands),9579656,18784712,14,3,140-141,1/1/2003,10.2959/logo.2003.14.3.140,0,,,,Note,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038914182,Response to Ms Laredo's letter,Tananbaum G.,Logos (Netherlands),9579656,18784712,14,2,108,1/1/2003,10.2959/logo.2003.14.2.108,0,,,,Letter,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038912690,Letters to the Editor,Adreassen T.,Logos (Netherlands),9579656,18784712,14,3,138-139,1/1/2003,10.2959/logo.2003.14.3.138,0,,,,Letter,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038912488,The editor's place,,Logos (Netherlands),9579656,18784712,14,4,172-173,1/1/2003,10.2959/logo.2003.14.4.172,0,,,,Editorial,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038912045,ONIX: Standardizing book descriptions online,Holdsworth M.,Logos (Netherlands),9579656,18784712,14,4,215-219,1/1/2003,10.2959/logo.2003.14.4.215,0,University of Cambridge,Cambridge,United Kingdom,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038906595,"Press file: ""Debate erupts on student backpack loads"" by Sam Dillon",Graham G.,Logos (Netherlands),9579656,18784712,14,4,232,1/1/2003,10.2959/logo.2003.14.4.232,0,,,,Note,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038905410,Letters to the Editor,Matthews J.,Logos (Netherlands),9579656,18784712,14,2,107-108,1/1/2003,10.2959/logo.2003.14.2.107,0,,,,Letter,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038904906,Social science publisher with a mission,Horowitz I.,Logos (Netherlands),9579656,18784712,14,4,220-221,1/1/2003,10.2959/logo.2003.14.4.220,0,,,,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038904017,"Re ""assumptions vs Reality"" review in 13/4",Wilson-Wirth L.,Logos (Netherlands),9579656,18784712,14,2,109-110,1/1/2003,10.2959/logo.2003.14.2.109,0,,,,Letter,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038903980,Letter to the Editor,Francis R.,Logos (Netherlands),9579656,18784712,14,3,164-165,1/1/2003,10.2959/logo.2003.14.3.164,0,"City, University of London",London,United Kingdom,Letter,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038901127,The Literature of the Book: Indexing,Bell H.,Logos (Netherlands),9579656,18784712,14,1,27-30,1/1/2003,10.2959/logo.2003.14.1.27,0,University of Toronto,Toronto,Canada,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038896422,Â-œCrossing the river by feeling the pebblesâ-: WTO membership spurs reforms in Chinese publishing,Xiaoying C.,Logos (Netherlands),9579656,18784712,14,2,95-100,1/1/2003,10.2959/logo.2003.14.2.95,3,Shandong University,Jinan,China,Review,FALSE
,,,,,,,,,,,,Oxford Brookes University,Oxford,United Kingdom,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038894545,Keep the state out of publishing (Cause for Debate-3),Abel R.,Logos (Netherlands),9579656,18784712,14,2,72-75,1/1/2003,10.2959/logo.2003.14.2.72,0,University of California,Sacramento,United States,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038893966,British book trade bemuses ex-auto dealer (Cause for Debate-9),Fletcher I.,Logos (Netherlands),9579656,18784712,14,2,69-71,1/1/2003,10.2959/logo.2003.14.2.69,0,Marlow,null,United Kingdom,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038891440,"Small independent publishers: Responsible, committed and flourishing (Cause for Debate-5)",Peters K.,Logos (Netherlands),9579656,18784712,14,2,62-65,1/1/2003,10.2959/logo.2003.14.2.62,0,Birkhaüser of Verlag,Boston,United States,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84885980023,The Goncourt and the Booker: A tale of two prizes,Cachin M.F.,Logos (Netherlands),9579656,18784712,14,2,85-94,1/1/2003,10.2959/logo.2003.14.2.85,1,Paris Decscartes Univ,Paris,France,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84878741681,The literature of the book: Book collecting,Walsdorf J.,Logos (Netherlands),9579656,18784712,14,4,212-214,1/1/2003,10.2959/logo.2003.14.4.212,1,,,,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84878738570,The literature of the book: History of the book,Luey B.,Logos (Netherlands),9579656,18784712,14,4,187-193,1/1/2003,10.2959/logo.2003.14.4.187,1,Arizona State University,Tempe,United States,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84878729658,Is a book still a book when it is not a printed artefact?,Weel A.,Logos (Netherlands),9579656,18784712,14,1,22-26,1/1/2003,10.2959/logo.2003.14.1.22,1,Leiden University,Leiden,Netherlands,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84878729060,The literature of the book: Editing,Horn B.,Logos (Netherlands),9579656,18784712,14,4,206-208,1/1/2003,10.2959/logo.2003.14.4.206,1,British Standards Institute Committee on Graphic Technology,null,United Kingdom,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84878725690,Documents and the search for stable ground,Levy D.,Logos (Netherlands),9579656,18784712,14,1,11-Jun,1/1/2003,10.2959/logo.2003.14.1.6,1,University of Roehampton,London,United Kingdom,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84878688366,The literature of the book: Books as a business,De Bellaigue E.,Logos (Netherlands),9579656,18784712,14,4,194-199,1/1/2003,10.2959/logo.2003.14.4.194,1,,,,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/4344621358,"E-books in development hell, Gemstar's demise and the Murdoch factor",Guthrie R.,Logos (Netherlands),9579656,18784712,14,4,181-186,1/1/2003,10.2959/logo.2003.14.4.181,3,Nottingham Trent University,Nottingham,United Kingdom,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/33846119661,How a digital idea became a multi-billion dollar business-Part IV (conclusion),Brown P.,Logos (Netherlands),9579656,18784712,14,2,79-84,1/1/2003,10.2959/logo.2003.14.2.79,1,University of Cambridge,Cambridge,United Kingdom,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/33846113725,How a digital idea became a multi-billion dollar business-Part III,Brown P.,Logos (Netherlands),9579656,18784712,14,1,31-36,1/1/2003,10.2959/logo.2003.14.1.31,3,Legal Information Services in Dayton,null,United States,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/1642298368,Document delivery and journal publishers: The looming end of ILL-ness? (Cause for Debate-2),Campbell R.,Logos (Netherlands),9579656,18784712,14,1,16-19,1/1/2003,10.2959/logo.2003.14.1.16,1,University of Aberdeen,Aberdeen,United Kingdom,Note,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/14844358410,The Literature of the Book: E-books,Dorner J.,Logos (Netherlands),9579656,18784712,14,3,144-149,1/1/2003,10.2959/logo.2003.14.3.144,3,University of Oxford,Oxford,United Kingdom,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/10844270095,"Dateline Ljubljana-An ""island of Peace"" braces for its first squalls",Znidersic M.,Logos (Netherlands),9579656,18784712,14,1,41-44,1/1/2003,10.2959/logo.2003.14.1.41,3,University of Ljubljana,Ljubljana,Slovenia,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85039070182,"The e-book: Too cumbersome now, but not to be dismissed Response to Richard Guthrie's article (Cause for Debate - 7) in 13/1 - The e-book: Ahead of its time or a burst bubble?",Dorner J.,Logos (Netherlands),9579656,18784712,13,3,151-152,1/1/2002,10.2959/logo.2002.13.3.151,0,,,,Letter,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85039067079,The road to e-publishing: Progress and plans of a leading publisher (Cause for Debate - 5),Franklin K.,Logos (Netherlands),9579656,18784712,13,3,170-176,1/1/2002,10.2959/logo.2002.13.3.170,0,Northwestern University,Evanston,United States,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85039054641,The Editor's Place,,Logos (Netherlands),9579656,18784712,13,3,124-127,1/1/2002,10.2959/logo.2002.13.3.124,0,,,,Editorial,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85039048800,Response to Andy Ross's article (Cause for Debate - 8) in 13/2 - Store wars: The case for the independents,Sims E.,Logos (Netherlands),9579656,18784712,13,3,152-154,1/1/2002,10.2959/logo.2002.13.3.151,0,,,,Letter,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85039046340,From childhood book exploration to world stage,Del Corral M.,Logos (Netherlands),9579656,18784712,13,3,134-135,1/1/2002,10.2959/logo.2002.13.3.134,0,,,,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85039035475,Re-shaping scholarly publishing: The Berkeley Electronic Press solution (Cause for Debate - 4),Tananbaum G.,Logos (Netherlands),9579656,18784712,13,3,164-169,1/1/2002,10.2959/logo.2002.13.3.164,0,ISI ResearchSoft,Berkeley,United States,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038967863,Phoenix from the ashes: A tale of the book in Iran,Mahloujian A.,Logos (Netherlands),9579656,18784712,13,4,227-229,1/1/2002,10.2959/logo.2002.13.4.227,0,University of Tehran,Tehran,Iran,Short Survey,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038967449,Devising an electronic base for small publishers: A Canadian model,Holmes A.,Logos (Netherlands),9579656,18784712,13,1,38-42,1/1/2002,10.2959/logo.2002.13.1.38,0,National Research Council Canada,"Ottawa ON,",Canada,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038963984,Sustaining the Carnegie ideal: Wealth-sharing in Africa,Powell A.,Logos (Netherlands),9579656,18784712,13,4,199-201,1/1/2002,10.2959/logo.2002.13.4.199,0,University of Oxford,Oxford,United Kingdom,Short Survey,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038962610,The Editor's Place,,Logos (Netherlands),9579656,18784712,13,4,188-189,1/1/2002,10.2959/logo.2002.13.4.188,0,,,,Editorial,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038961222,Fiction: An art form or entertainment?(Cause for Debate-6),Horvath S.,Logos (Netherlands),9579656,18784712,13,1,29-35,1/1/2002,10.2959/logo.2002.13.1.29,0,New York Review of Books,New York,United States,Note,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038959951,The Editor's Place,Elliot J.,Logos (Netherlands),9579656,18784712,13,1,8-Apr,1/1/2002,10.2959/logo.2002.13.1.4,0,J Whitaker and Sons Ltd,null,United Kingdom,Editorial,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038956098,Fiction: An art form or entertainment?,Norrie I.,Logos (Netherlands),9579656,18784712,13,2,109-110,1/1/2002,10.2959/logo.2002.13.2.109,0,London,London,United Kingdom,Letter,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038954347,The Editor's Place,,Logos (Netherlands),9579656,18784712,13,2,68-69,1/1/2002,10.2959/logo.2002.13.2.68,0,,,,Editorial,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038953435,Response to Anthony Watkinson's article in 12/4,Line M.,Logos (Netherlands),9579656,18784712,13,1,59,1/1/2002,10.2959/logo.2002.13.1.58,0,Information and Library Consultant,Harrogate,United Kingdom,Letter,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038953292,And Another Thing.. On learning the art of successful begging,Chaudhary M.,Logos (Netherlands),9579656,18784712,13,4,230-232,1/1/2002,10.2959/logo.2002.13.4.230,0,University of Azad Jammu and Kashmir,Muzaffarabad,Pakistan,Short Survey,FALSE
,,,,,,,,,,,,University Librarians,null,United States,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038952058,Stimulating opponent: Reassuring ally,Line M.,Logos (Netherlands),9579656,18784712,13,4,220-221,1/1/2002,10.2959/logo.2002.13.4.220,0,,,,Short Survey,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038951175,Letters to the Editor,,Logos (Netherlands),9579656,18784712,13,2,109,1/1/2002,10.2959/logo.2002.13.2.109,0,,,,Letter,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038939367,Letter to the Editor,Goff M.,Logos (Netherlands),9579656,18784712,13,4,201,1/1/2002,10.2959/logo.2002.13.4.201,0,Henry Sotheran Limited,London,United Kingdom,Letter,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038938449,Publishers as polluters- A nd what they could do about it,Hancox R.,Logos (Netherlands),9579656,18784712,13,2,95-98,1/1/2002,10.2959/logo.2002.13.2.95,0,University in Vancouver,Vancouver,China,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038937979,Russiaâ-™s roller coaster book market since 1990,Maisuradze Y.,Logos (Netherlands),9579656,18784712,13,1,18-20,1/1/2002,10.2959/logo.2002.13.1.18,0,Lomonosov Moscow State University,Moscow,Russian Federation,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038931044,Bookselling in a crisis not of its making,Lottman H.,Logos (Netherlands),9579656,18784712,13,1,21-24,1/1/2002,10.2959/logo.2002.13.1.21,0,,,,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038925715,"And Another Thing.. On appropriate librarianship: The genesis of the library today, and its possible exodus tomorrow",BLine M.,Logos (Netherlands),9579656,18784712,13,1,55-58,1/1/2002,10.2959/logo.2002.13.1.55,0,University of Oxford,Oxford,United Kingdom,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038923562,Notes from the Silk Route,McCall J.,Logos (Netherlands),9579656,18784712,13,2,99-103,1/1/2002,10.2959/logo.2002.13.2.99,0,University of Glasgow,Glasgow,United Kingdom,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038922012,Response to Chief Nwankwo's article (Cause for Debate-3) in 12/2-Government vs private enterprise in Nigeria,Apeji E.,Logos (Netherlands),9579656,18784712,13,1,58-59,1/1/2002,10.2959/logo.2002.13.1.58,0,Nigerian Educational Research and Development Council,Abuja,Nigeria,Letter,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038919559,From Richard Abel,,Logos (Netherlands),9579656,18784712,13,2,110,1/1/2002,10.2959/logo.2002.13.2.109,0,,,,Letter,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038916821,A love affair that has lasted fifty-five years,Gorman M.,Logos (Netherlands),9579656,18784712,13,2,88-89,1/1/2002,10.2959/logo.2002.13.2.88,0,,,,Short Survey,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038916486,The Literature of the Book: Production,Williamson D.,Logos (Netherlands),9579656,18784712,13,4,204-211,1/1/2002,10.2959/logo.2002.13.4.204,0,University of Liverpool,Liverpool,United Kingdom,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038911569,A billion readers next door-but out of reach,Day C.,Logos (Netherlands),9579656,18784712,13,4,222-226,1/1/2002,10.2959/logo.2002.13.4.222,0,University of Cambridge,Cambridge,United Kingdom,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038908440,Fiction: An art form or entertainment? (Part II Cause for Debate-6),Horvath S.,Logos (Netherlands),9579656,18784712,13,2,104-108,1/1/2002,10.2959/logo.2002.13.2.104,0,,,,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038905430,Response to Anthony Watkinson's article (Cause for Debate-4) in 12/4-Scholarly communication: What do scholars want?,Henderson A.,Logos (Netherlands),9579656,18784712,13,2,111,1/1/2002,10.2959/logo.2002.13.2.109,0,,,,Letter,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038902969,Store wars: The case for the chains (Cause for Debate-8),Sims E.,Logos (Netherlands),9579656,18784712,13,2,70-77,1/1/2002,10.2959/logo.2002.13.2.70,0,Michigan State University,East Lansing,United States,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038901043,The Literature of the book,,Logos (Netherlands),9579656,18784712,13,4,202-203,1/1/2002,10.2959/logo.2002.13.4.202,0,,,,Editorial,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038893809,Online bookselling could help to bring China and Taiwan closer together,Lin P.,Logos (Netherlands),9579656,18784712,13,2,84-87,1/1/2002,10.2959/logo.2002.13.2.84,0,National Chengchi University,Taipei,Taiwan,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038890700,I shall never have a roomful of books again,Zifcak M.,Logos (Netherlands),9579656,18784712,13,1,36-37,1/1/2002,10.2959/logo.2002.13.1.36,0,,,,Review,FALSE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85038887463,And Another Thing .. Working with the Soviets,Leventhal L.,Logos (Netherlands),9579656,18784712,13,2,117-118,1/1/2002,10.2959/logo.2002.13.2.117,0,London,London,United Kingdom,Short Survey,FALSE
,,,,,,,,,,,,,,,,
