Article_URL,Article_Title,Article_Author,Journal_Name,Journal_ISSN,Journal_eISSN,Article_Volume,Article_Pages,Article_Date,Article_DOI,Article_CitedBy,Article_Author_University,Article_Author_City,Article_Author_Country,Article_Type,Article_OA,Article_Issue
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020225136,"Border-crossing with Borau: At home, abroad",D'Lugo M.,Studies in Spanish and Latin American Cinemas,20504837,20504845,12,10-Mar,3/1/2015,10.1386/slac.12.1.3_2,1,Clark University,Worcester,United States,Article,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020221765,When we put ourselves 'on the line',Kovacs S.,Studies in Spanish and Latin American Cinemas,20504837,20504845,12,65-77,3/1/2015,10.1386/slac.12.1.65_1,1,San Francisco State University,San Francisco,United States,Article,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020212887,Border lives: Borau's Río abajo/On the Line (1984),Evans P.,Studies in Spanish and Latin American Cinemas,20504837,20504845,12,79-91,3/1/2015,10.1386/slac.12.1.79_1,1,Queen Mary University of London,London,United Kingdom,Review,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020211258,Recuerdos De Un Testigo Exiliado,Gubern R.,Studies in Spanish and Latin American Cinemas,20504837,20504845,12,43-50,3/1/2015,10.1386/slac.12.1.43_1,1,Universitat Autònoma de Barcelona,Barcelona,Spain,Review,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020204771,"José Luis Borau, un cineasta furtivo",Vergés R.,Studies in Spanish and Latin American Cinemas,20504837,20504845,12,51-63,3/1/2015,10.1386/slac.12.1.51_1,1,,,,Article,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020192675,Reframing My Dearest Señorita (1971): Queer embodiment and subjectivity through the poetics of cinema,Albilla J.,Studies in Spanish and Latin American Cinemas,20504837,20504845,12,27-42,3/1/2015,10.1386/slac.12.1.27_1,1,University of Southern California,Los Angeles,United States,Article,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020180324,The politics of place in two early films by Borau,D'Lugo M.,Studies in Spanish and Latin American Cinemas,20504837,20504845,12,25-Nov,3/1/2015,10.1386/slac.12.1.11_1,1,Clark University,Worcester,United States,Article,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020176740,'Niña somebody': Bringing Elena Fortún's Celia to Spanish television,Vernon K.,Studies in Spanish and Latin American Cinemas,20504837,20504845,12,93-104,3/1/2015,10.1386/slac.12.1.93_1,2,Stony Brook University,Stony Brook,United States,Article,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020161681,Leo's legacy: Overcoming the success of Furtivos and failure of Río abajo,Kinder M.,Studies in Spanish and Latin American Cinemas,20504837,20504845,12,105-117,3/1/2015,10.1386/slac.12.1.105_1,1,University of Southern California,Los Angeles,United States,Review,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020233251,Lethal Franchise: The evolution of the Torrente saga (1998-2011),Jordan B.,Studies in Spanish and Latin American Cinemas,20504837,20504845,11,289-306,9/1/2014,10.1386/slac.11.3.289_1,1,De Montfort University,Leicester,United Kingdom,Article,FALSE,3
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020200710,Helena Lumbreras' field for men (1973): Midway between Latin American third cinema and the Barcelona school,Ledesma E.,Studies in Spanish and Latin American Cinemas,20504837,20504845,11,271-288,9/1/2014,10.1386/slac.11.3.271_1,3,University of Illinois at Urbana-Champaign,Urbana,United States,Article,FALSE,3
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020198715,"Entertainment venues, spatial relations and the rise of cinema in early twentiethcentury Madrid",Guadano L.,Studies in Spanish and Latin American Cinemas,20504837,20504845,11,221-239,9/1/2014,10.1386/slac.11.3.221_1,1,Old Dominion University,Norfolk,United States,Article,FALSE,3
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020180713,From resistance to mourning: The fiction films about dictatorships made in Argentina and Chile between 1973 and 1990,Lusnich A.,Studies in Spanish and Latin American Cinemas,20504837,20504845,11,255-269,9/1/2014,10.1386/slac.11.3.255-1,1,Universidad de Buenos Aires,Buenos Aires,Argentina,Article,FALSE,3
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020175455,The politics of looking in Fernando León de Aranoa's Princesas (2005),Murray N.,Studies in Spanish and Latin American Cinemas,20504837,20504845,11,241-253,9/1/2014,10.1386/slac.11.3.241_1,1,Vanderbilt University,Nashville,United States,Article,FALSE,3
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020314518,Contra la museificación del mundo: La orilla que se abisma (2008) y La casa (2012) de Gustavo Fontán,Martins L.,Studies in Spanish and Latin American Cinemas,20504837,20504845,11,167-177,6/1/2014,10.1386/slac.11.2.167_1,1,Louisiana State University,Baton Rouge,United States,Review,FALSE,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020309110,Film-poetry/poetry-film in Latin America. Theories and practices: An introduction,Bollig B.,Studies in Spanish and Latin American Cinemas,20504837,20504845,11,115-125,6/1/2014,10.1386/slac.11.2.115_1,2,University of Oxford,Oxford,United Kingdom,Conference Paper,FALSE,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020244438,"Nadaísmo on film: Violence, originality and the archive in Paraíso (2006)",Wood D.D.M.J.,Studies in Spanish and Latin American Cinemas,20504837,20504845,11,147-165,6/1/2014,10.1386/slac.11.2.147_1,0,Universidad Nacional Autónoma de México,Ciudad de México,Mexico,Conference Paper,FALSE,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020244385,Apoetic cine urgente: Experimentalism and revolution in Santiago Álvarez's documentary films,D'Argenio M.,Studies in Spanish and Latin American Cinemas,20504837,20504845,11,127-145,6/1/2014,10.1386/slac.11.2.127_1,0,King's College London,London,United Kingdom,Article,FALSE,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020239444,Manoel de Barros in film: The nature of language and the language of nature,Müller A.,Studies in Spanish and Latin American Cinemas,20504837,20504845,11,193-202,6/1/2014,10.1386/slac.11.2.193_1,0,Universidade Federal Fluminense,Niteroi,Brazil,Review,FALSE,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84978899581,Velocidad y desorientación en Punctum de Martín Gambarotta y Silvia Prieto de Martín Rejtman,Ceresa C.,Studies in Spanish and Latin American Cinemas,20504837,20504845,11,179-191,6/1/2014,10.1386/slac.11.2.179_1,1,University College London,London,United Kingdom,Review,FALSE,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020234645,Editorial: From the editor,D'Lugo M.,Studies in Spanish and Latin American Cinemas,20504837,20504845,11,3,3/1/2014,10.1386/slac.11.1.3-2,0,,,,Editorial,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020220312,"New formats, new audiences: Metrópolis (TVE2, 1985-) as a cultural TV programme in democratic Spain",Merás L.,Studies in Spanish and Latin American Cinemas,20504837,20504845,11,23-May,3/1/2014,10.1386/slac.11.1.5_1,1,"Royal Holloway, University of London",Egham,United Kingdom,Article,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020209669,Report on Madrid de Cine-Spanish Film Screenings,Smith P.,Studies in Spanish and Latin American Cinemas,20504837,20504845,11,91-100,3/1/2014,10.1386/slac.11.1.91_7,1,The Doctorate-Granting Institution of the City University of New York,New York,United States,Review,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020201689,Looking amid the rubble: New Spanish documentary film and the residues of urban transformation (Joaquim Jordà and José Luis Guerín),Moreno-Caballud L.,Studies in Spanish and Latin American Cinemas,20504837,20504845,11,61-74,3/1/2014,10.1386/slac.11.1.61_1,3,University of Pennsylvania,Philadelphia,United States,Review,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020191272,Imagined continuities: The story of El Cid as a post-9/11 War on Terror narrative in filmax/José Pozo's animated feature film El Cid. La Leyenda,López D.A.,Studies in Spanish and Latin American Cinemas,20504837,20504845,11,43-59,3/1/2014,10.1386/slac.11.1.43_1,1,University of Wisconsin-Madison,Madison,United States,Article,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020189944,Sound and space in La hora de los hornos/The Hour of the Furnaces,Epplin C.,Studies in Spanish and Latin American Cinemas,20504837,20504845,11,25-41,3/1/2014,10.1386/slac.11.1.25_1,1,Portland State University,Portland,United States,Article,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84994570033,Reconfiguring gender and the representation of the soldadera in the Mexican revolution film,Pick Z.,Studies in Spanish and Latin American Cinemas,20504837,20504845,11,75-90,3/1/2014,10.1386/slac.11.1.75_1,1,Carleton University,Ottawa,Canada,Article,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020289479,Alegorías de miedo. El cine fantástico español en los tiempos de la Transición,Gómez I.,Studies in Spanish and Latin American Cinemas,20504837,20504845,10,197-211,10/1/2013,10.1386/slac.10.2.197_1,0,Universitat Ramon Llull,Barcelona,Spain,Conference Paper,FALSE,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020280933,"Retratos 'impertinentes': Homosexualidad, transexualidad y travestismo en el cine español de la transición",Esteve L.,Studies in Spanish and Latin American Cinemas,20504837,20504845,10,167-180,10/1/2013,10.1386/slac.10.2.167_1,0,Universitat Rovira i Virgili,Tarragona,Spain,Conference Paper,FALSE,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020262187,"Transatlantic interpretations of das Lied in miR/El día que no nací (Cossen, 2010): The appropriation of children in Argentina as narrated in German cinema",Luengo A.,Studies in Spanish and Latin American Cinemas,20504837,20504845,10,137-149,10/1/2013,10.1386/slac.10.2.137_1,0,"University of Washington, Seattle",Seattle,United States,Conference Paper,FALSE,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020251217,Hispanic cinema and the aesthetics of deceleration: Festival report,Spitta S.,Studies in Spanish and Latin American Cinemas,20504837,20504845,10,225-234,10/1/2013,10.1386/slac.10.2.225_7,1,Dartmouth College,Hanover,United States,Conference Paper,FALSE,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020243571,Don't miss a bloody thing: [REC] and the Spanish adaptation of found footage horror,Rowan-Legg S.,Studies in Spanish and Latin American Cinemas,20504837,20504845,10,213-223,10/1/2013,10.1386/slac.10.2.213_1,0,King's College London,London,United Kingdom,Conference Paper,FALSE,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020238218,Narrativas del deseo y locas del desván: Una aproximación a Lola Salvador como autoratelevisiva durante la Transición,Pérez N.,Studies in Spanish and Latin American Cinemas,20504837,20504845,10,151-166,10/1/2013,10.1386/slac.10.2.151_1,2,Universidad Carlos III de Madrid,Madrid,Spain,Conference Paper,FALSE,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020237769,Times of transition in Hispanic cinemas,Palacio M.,Studies in Spanish and Latin American Cinemas,20504837,20504845,10,127-135,10/1/2013,10.1386/slac.10.2.127_2,0,Universidad Carlos III de Madrid,Madrid,Spain,Conference Paper,FALSE,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85010364915,Reflexiones sobre los mediosaudiovisuales en las publicaciones clandestinas del PCEy de las comisiones de trabajadores y trabajadoras del cine yla televisión,Souto X.,Studies in Spanish and Latin American Cinemas,20504837,20504845,10,181-195,10/1/2013,10.1386/slac.10.2.181_1,2,Universidad Carlos III de Madrid,Madrid,Spain,Conference Paper,FALSE,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020225918,"Truths, lies and telling silences in Gutiérrez Alea's the Last Supper and Pontecorvo's Burn!",Miller M.,Studies in Spanish and Latin American Cinemas,20504837,20504845,10,59-74,4/1/2013,10.1386/slac.10.1.59_1,1,Tulane University,New Orleans,United States,Review,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020225773,Between film and TV: Cursilería and the return of politics in 1970s' Spain,Medina A.,Studies in Spanish and Latin American Cinemas,20504837,20504845,10,75-85,4/1/2013,10.1386/slac.10.1.75_1,1,Columbia University in the City of New York,New York,United States,Review,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020219290,"A late example of the españolada: Carlos Serrano de Osma's la rosa roja (The Red Rose, 1960)",Aranzubia A.,Studies in Spanish and Latin American Cinemas,20504837,20504845,10,45-57,4/1/2013,10.1386/slac.10.1.45_1,1,Universidad Carlos III de Madrid,Madrid,Spain,Review,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020200217,"The voice, body and ventriloquism of Marisol in Tómbola (Lucía, 1962)",Hogan E.,Studies in Spanish and Latin American Cinemas,20504837,20504845,10,101-115,4/1/2013,10.1386/slac.10.1.101_1,1,University of San Diego,San Diego,United States,Review,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020175666,"Negotiating visions of modernity: Female stars, the melindrosa and desires for a Brazilian film industry",Conde M.,Studies in Spanish and Latin American Cinemas,20504837,20504845,10,23-43,4/1/2013,10.1386/slac.10.1.23_1,2,University of Cambridge,Cambridge,United Kingdom,Review,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020174670,"Cinematic time and the question of possibility in Carlos Saura's Elisa, vida mía (1977)",Keller P.,Studies in Spanish and Latin American Cinemas,20504837,20504845,10,22-Mar,4/1/2013,10.1386/slac.10.1.3_1,2,Cornell University,Ithaca,United States,Review,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85020169485,Communication and character change in un cuento chino,Deveny T.,Studies in Spanish and Latin American Cinemas,20504837,20504845,10,87-99,4/1/2013,10.1386/slac.10.1.87_1,1,McDaniel College,Westminster,United States,Review,FALSE,1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85074802749,Performativity in black internationalist poetics as exemplified in Robeson and Hughes,Cheang K.H.,Alif,11108673,,2019,149-168,1/1/2019,,1,"University of California, Riverside",Riverside,United States,Article,FALSE,39
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85074793249,Catharsis and drama therapy: Playful utopia in Marivaux’s Slave Island,Sabry R.,Alif,11108673,,2019,30-Sep,1/1/2019,,0,Cairo University,Cairo,Egypt,Article,FALSE,39
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85074790081,Approaching Sa‘dallāh Wannus’s drama: The manifestos for a new Arab theater,Alsaleh A.,Alif,11108673,,2019,190-205,1/1/2019,,0,Indiana University Bloomington,Bloomington,United States,Article,FALSE,39
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85074785955,A view from the moon: Allegories of representation in Tawfiq al-Hakīm and H. G. Wells,Tabur M.,Alif,11108673,,2019,63-90,1/1/2019,,0,Pennsylvania State University,University Park,United States,Article,FALSE,39
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85074784694,Saddīkī’s textual recoveries: Arab theater as biofacticity,Yacoubi Y.,Alif,11108673,,2019,91-122,1/1/2019,,0,Seton Hall University,South Orange,United States,Article,FALSE,39
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85074783977,Senegalese theater unabashed: Wolof drama and cultural liberation,Coulibaly B.,Alif,11108673,,2019,123-148,1/1/2019,,0,Université Gaston Berger de Saint-Louis,Saint-Louis,Senegal,Article,FALSE,39
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85074779246,Redefining theater: Yusuf Idris’s al-Far fīr and the work of cultural decolonization,Sibley E.,Alif,11108673,,2019,31-62,1/1/2019,,0,New York University,New York,United States,Article,FALSE,39
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85074763558,Outside looking in: Unexpected encounters of dramatic time and place,Bradley F.,Alif,11108673,,2019,169-189,1/1/2019,,0,American University in Cairo,Cairo,Egypt,Article,FALSE,39
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85074160043,The promise of a nonhuman turn for CIFC scholarship,Allen J.,Annals of the International Communication Association,23808985,23808977,43,297-315,10/2/2019,10.1080/23808985.2019.1681904,0,Utah Valley University,Orem,United States,Review,FALSE,4
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85074153653,Exemplification theory: a review and meta-analysis of exemplar messages,Bigsby E.,Annals of the International Communication Association,23808985,23808977,43,273-296,10/2/2019,10.1080/23808985.2019.1681903,2,University of Illinois at Urbana-Champaign,Urbana,United States,Review,FALSE,4
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85070956307,A review of communication approaches to the study of humor,Miczo N.,Annals of the International Communication Association,23808985,23808977,43,257-272,10/2/2019,10.1080/23808985.2019.1658123,0,Western Illinois University,Macomb,United States,Review,FALSE,4
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85069944838,"We do publish (conceptual) replications (sometimes): publication trends in communication science, 2007–2016",Keating D.,Annals of the International Communication Association,23808985,23808977,43,225-239,7/3/2019,10.1080/23808985.2019.1632218,3,"California State University, Northridge",Northridge,United States,Review,FALSE,3
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85069929521,Dialogic inquiry as a mechanism of the constitutive metamodel,Graves C.,Annals of the International Communication Association,23808985,23808977,43,240-256,7/3/2019,10.1080/23808985.2019.1647444,0,University of Georgia,Athens,United States,Review,FALSE,3
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85069926930,What we do and don’t know: a meta-analysis of the knowledge gap hypothesis,Lind F.,Annals of the International Communication Association,23808985,23808977,43,210-224,7/3/2019,10.1080/23808985.2019.1614475,1,Universitat Wien,Vienna,Austria,Review,TRUE,3
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85069904640,A multi-national validity analysis of the Personal Report of Communication Apprehension (PRCA-24),Croucher S.,Annals of the International Communication Association,23808985,23808977,43,193-209,7/3/2019,10.1080/23808985.2019.1602783,4,Massey University Wellington,Wellington,New Zealand,Review,FALSE,3
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85068991171,Fake news as a two-dimensional phenomenon: a framework and research agenda,Egelhofer J.L.,Annals of the International Communication Association,23808985,23808977,43,97-116,4/3/2019,10.1080/23808985.2019.1602782,25,Universitat Wien,Vienna,Austria,Review,TRUE,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85068980529,Internet pornography use and sexual motivation: a systematic review and integration,Grubbs J.,Annals of the International Communication Association,23808985,23808977,43,117-155,4/3/2019,10.1080/23808985.2019.1584045,12,Bowling Green State University,Bowling Green,United States,Review,FALSE,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85068971791,Why do we entertain ourselves with media narratives? A theory of resonance perspective on entertainment experiences,Vorderer P.,Annals of the International Communication Association,23808985,23808977,43,79-96,4/3/2019,10.1080/23808985.2019.1599298,0,Universität Mannheim,Mannheim,Germany,Article,FALSE,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85068971188,A critical review of how communication scholarship is represented in textbooks: the case of organizational communication and CCO theory,Koschmann M.,Annals of the International Communication Association,23808985,23808977,43,173-191,4/3/2019,10.1080/23808985.2019.1590785,0,University of Colorado Boulder,Boulder,United States,Review,FALSE,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85065513055,The political world within: how citizens process and experience political narratives,McLaughlin B.,Annals of the International Communication Association,23808985,23808977,43,156-172,4/3/2019,10.1080/23808985.2019.1597635,4,Texas Tech University,Lubbock,United States,Review,FALSE,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
