search-results__entry__prism:url,title,author,publicationName,eIssn,Vol,issue,Pages,Date,Cited-by,university_affiliation,city,country,type,OA,issn
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85026903059,Some uses of 'no' in Spanish talk-in-interactions,Carranza A.,International Review of Pragmatics,18773109,9,2,224-247,1/1/2017,4,Centro de Investigaciones y Estudios Superiores en Antropología Social,Mexico City,Mexico,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85026902400,The bare-marking of ga: Its function in spoken Japanese,Hoye M.,International Review of Pragmatics,18773109,9,2,199-223,1/1/2017,0,University of Rhode Island,Kingston,United States,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85026894930,"An empirical investigation of the felicity conditions for the Japanese evidentials - Rashii, - Sooda, and - Yooda",Matsubara J.,International Review of Pragmatics,18773109,9,2,155-198,1/1/2017,0,Northwestern University,Evanston,United States,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85026894626,The preference for approximation,Solt S.,International Review of Pragmatics,18773109,9,2,248-268,1/1/2017,1,Zentrum für Allgemeine Sprachwissenschaft,Berlin,Germany,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85017302058,The protagonist projection hypothesis,Dahlman R.,International Review of Pragmatics,18773109,9,1,134-153,1/1/2017,1,Lunds Universitet,Lund,Sweden,Review,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85017296017,Contextual effects on explicature,Carston R.,International Review of Pragmatics,18773109,9,1,51-81,1/1/2017,2,University College London,London,United Kingdom,Review,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85017295649,"Pragmatic transfer, relevance and procedural meaning in L2",Ifantidou E.,International Review of Pragmatics,18773109,9,1,82-133,1/1/2017,0,National and Kapodistrian University of Athens,Athens,Greece,Review,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85017293260,New perspectives on bias in polar questions,Gyuris B.,International Review of Pragmatics,18773109,9,1,Jan-50,1/1/2017,0,Magyar Tudomanyos Akademia,Budapest,Hungary,Review,TRUE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84984659256,"Children's evaluations of tattles, confessions, prosocial and antisocial lies",Talwar V.,International Review of Pragmatics,18773109,8,2,334-352,1/1/2016,9,McGill University,Montreal,Canada,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84984657060,Killing two birds with one deceit: Deception in multi-party interactions,Dynel M.,International Review of Pragmatics,18773109,8,2,179-218,1/1/2016,4,University of Lodz,Lodz,Poland,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84984657050,Classifying prosocial lies: An empirical approach,Hornung M.,International Review of Pragmatics,18773109,8,2,219-246,1/1/2016,5,Johannes Gutenberg Universität Mainz,Mainz,Germany,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84984652762,Everything you always wanted to know about the pragmatics of deception but were afraid to test,Dynel M.,International Review of Pragmatics,18773109,8,2,163-178,1/1/2016,2,University of Lodz,Lodz,Poland,Review,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84984623424,Understanding bald-faced lies: An experimental approach,Meibauer J.,International Review of Pragmatics,18773109,8,2,247-270,1/1/2016,10,Johannes Gutenberg Universität Mainz,Mainz,Germany,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84984614300,Lying by promising: A study on insincere illocutionary acts,Marsili N.,International Review of Pragmatics,18773109,8,2,271-313,1/1/2016,6,The University of Sheffield,Sheffield,United Kingdom,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84984600035,"Lying, uptake, assertion, and intent",Turri A.,International Review of Pragmatics,18773109,8,2,314-333,1/1/2016,3,University of Waterloo,Waterloo,Canada,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84971324301,What kind of associative and inferential processes?: A response to rubio-fernández (2013),Mazzone M.,International Review of Pragmatics,18773109,8,1,143-161,1/1/2016,0,Università degli Studi di Catania,Catania,Italy,Review,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84971299952,Meaning and interpretation: The dynamic turn,Stalmaszczyk P.,International Review of Pragmatics,18773109,8,1,131-141,1/1/2016,0,University of Lodz,Lodz,Poland,Review,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84971265484,Topic-continuity and topic-shift effects in Spanish Discourse: A comparative analysis of referring expressions,Zulaica-Hernández I.,International Review of Pragmatics,18773109,8,1,Jan-35,1/1/2016,1,Indiana University Bloomington,Bloomington,United States,Review,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84971251082,On the importance of the multimodal approach to discourse markers: A pragmatic view,Hata K.,International Review of Pragmatics,18773109,8,1,36-54,1/1/2016,2,"Newcastle University, United Kingdom",Newcastle,United Kingdom,Review,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84971216487,Four potential meanings of double negation: The pragmatics of nicht un-constructions,Neuhaus L.,International Review of Pragmatics,18773109,8,1,55-81,1/1/2016,1,Johannes Gutenberg Universität Mainz,Mainz,Germany,Conference Paper,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84971201810,H. Paul grice's lecture notes on Charles S. Peirce's theory of signs,Pietarinen A.,International Review of Pragmatics,18773109,8,1,82-129,1/1/2016,2,Helsingin Yliopisto,Helsinki,Finland,Review,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84940984444,"Covering Conflict: Between Universality and Cultural Specificity in News Discourse, Genre and Journalistic Style",Kopytowska M.,International Review of Pragmatics,18773109,7,2,308-339,1/1/2015,11,University of Lodz,Lodz,Poland,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84940983642,Political Communication in Context: A Genre-Based Approach,Ivanova A.,International Review of Pragmatics,18773109,7,2,341-349,1/1/2015,0,Universidad Autónoma de Chile,Santiago,Chile,Review,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84940981629,Identity Formation in Ritual Interaction,Kádár D.,International Review of Pragmatics,18773109,7,2,278-307,1/1/2015,1,University of Huddersfield,Huddersfield,United Kingdom,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84940980875,Communicative Styles and Genres: Between Universality and Culture-Specificity,Kopytowska M.,International Review of Pragmatics,18773109,7,2,161-169,1/1/2015,0,University of Portsmouth,Portsmouth,United Kingdom,Review,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84940976245,Communication and Core Conditions in Rapport Building: A Case Study,Zegarac V.,International Review of Pragmatics,18773109,7,2,216-243,1/1/2015,0,University of Bedfordshire,Luton,United Kingdom,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84940971038,Intracultural Communication and Intercultural Communication: Are They Different?,Kecskes I.,International Review of Pragmatics,18773109,7,2,171-194,1/1/2015,16,University at Albany,Albany,United States,Review,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84940970610,Compliment Response Behaviour on Facebook: A Study with Iranian Facebook Users,Eslami Z.R.,International Review of Pragmatics,18773109,7,2,244-277,1/1/2015,4,Texas A&amp;M University,College Station,United States,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84940969995,Culture-Specific Communicative Styles as a Framework for Interpreting Linguistic and Cultural Idiosyncrasies,Larina T.,International Review of Pragmatics,18773109,7,2,195-215,1/1/2015,19,RUDN University,Moscow,Russian Federation,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84924083668,A (Neo)Gricean account of irony: An answer to relevance theory,Garmendia J.,International Review of Pragmatics,18773109,7,1,40-79,1/1/2015,10,Universidad del Pais Vasco,Leioa,Spain,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84924081453,"Trains of thought on the issues of syntax, the Lexicon, and pragmatics: An interview with Noam Chomsky",Andor J.,International Review of Pragmatics,18773109,7,1,145-155,1/1/2015,0,Pécsi Tudományegyetem,Pecs,Hungary,Note,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84924063346,A cross-linguistic perspective on the acquisition of causal connectives and relations,Zufferey S.,International Review of Pragmatics,18773109,7,1,22-39,1/1/2015,4,University of Fribourg,Fribourg,Switzerland,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84924058235,Lexical arguments and information types in malay oral narratives,Chung S.F.,International Review of Pragmatics,18773109,7,1,80-97,1/1/2015,0,National Chengchi University,Taipei,Taiwan,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84924039344,The linguistic reflexes of ontological dependence,Szekely R.,International Review of Pragmatics,18773109,7,1,21-Jan,1/1/2015,0,Long Island University,New York,United States,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84924024688,Exploring interpretation and misinterpretation of garden-path sentences in Polish,Rojczyk A.,International Review of Pragmatics,18773109,7,1,98-127,1/1/2015,0,University of Silesia in Katowice,Katowice,Poland,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84924020080,Vague language that is Vaguep in both l1 and l2: A comment on gassner (2012),Parvaresh V.,International Review of Pragmatics,18773109,7,1,129-143,1/1/2015,5,University of Isfahan,Isfahan,Iran,Review,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84939457300,An Implicature Account of Idioms,Arseneault M.,International Review of Pragmatics,18773109,6,1,59-77,1/1/2014,2,SUNY New Paltz,New Paltz,United States,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84939454746,How to Signal Lexical Concept Adjustment: A Relevance-Theoretic Perspective on Hedging,Wałaszewska E.,International Review of Pragmatics,18773109,6,2,240-262,1/1/2014,0,University of Warsaw,Warsaw,Poland,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84939453415,Word-Formation and Contextualism,Meibauer J.,International Review of Pragmatics,18773109,6,1,103-106,1/1/2014,7,Johannes Gutenberg Universität Mainz,Mainz,Germany,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84939442218,Kitis on Meaning in Language,Holdcroft D.,International Review of Pragmatics,18773109,6,1,169-178,1/1/2014,0,University of Leeds,Leeds,United Kingdom,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84939437414,"A Survey of ""intercultural Pragmatics"" and Its Outlook on the Gricean Philosophy of Communication",Dynel M.,International Review of Pragmatics,18773109,6,2,307-319,1/1/2014,0,University of Lodz,Lodz,Poland,Review,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84939433046,Corpus Analysis and Lexical Pragmatics: An Overview,Kolaiti P.,International Review of Pragmatics,18773109,6,2,211-239,1/1/2014,5,New York College,Athens,Greece,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84939425031,'Free' Enrichment and the Nature of Pragmatic Constraints,Hall A.,International Review of Pragmatics,18773109,6,1,28-Jan,1/1/2014,6,University College London,London,United Kingdom,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84939423729,Pretence and Echo: Towards an Integrated Account of Verbal Irony,Popa-Wyatt M.,International Review of Pragmatics,18773109,6,1,127-168,1/1/2014,8,University of Birmingham,Birmingham,United Kingdom,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84939421971,Imperative Wh-Interrogatives: Pragmatic Analysis and Empirical Evidence from German,Müller S.,International Review of Pragmatics,18773109,6,2,263-305,1/1/2014,0,Universität Bielefeld,Bielefeld,Germany,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84928945169,What Discourse Can(not) Teach Us,Ariel M.,International Review of Pragmatics,18773109,6,2,181-210,1/1/2014,2,Tel Aviv University,Tel Aviv-Yafo,Israel,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84926373858,The Continuum Problem: Modified Occam's Razor and Conventionalisation of Meaning,Mazzone M.,International Review of Pragmatics,18773109,6,1,29-58,1/1/2014,2,Università degli Studi di Catania,Catania,Italy,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84919775228,Interpreting Novel Metaphors,Wearing C.,International Review of Pragmatics,18773109,6,1,78-102,1/1/2014,5,Wellesley College,Wellesley,United States,Article,FALSE,18773095
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85073581596,Have social media made their way in classrooms? a study at three European universities,Šerić M.,Journal of International Communication,21627177,25,2,230-253,7/3/2019,0,University of Valencia,Valencia,Spain,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85070331575,Media representation of the US 2016 presidential elections in Czech Radio broadcast,Sedláková R.,Journal of International Communication,21627177,25,2,301-323,7/3/2019,0,Univerzita Palackého v Olomouci,Olomouc,Czech Republic,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85068550217,Bad news: seeing communication for and about development through an exposé of Swedish aid to Zambia,Enghel F.,Journal of International Communication,21627177,25,2,254-274,7/3/2019,0,Högskolan i Jönköping,Jonkoping,Sweden,Article,TRUE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85068516808,Mediatisation in Twitter: an exploratory analysis of the 2015 Spanish general election,Baviera T.,Journal of International Communication,21627177,25,2,275-300,7/3/2019,0,Universitat Politècnica de València,Valencia,Spain,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85067604138,Advancing Australia through soft power: virtue &amp; virtuosity,Chitty N.,Journal of International Communication,21627177,25,2,193-205,7/3/2019,0,Macquarie University,Sydney,Australia,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85065043500,Intercultural communication ethics: an Asiacentric perspective,Miike Y.,Journal of International Communication,21627177,25,2,159-192,7/3/2019,1,University of Hawaii at Hilo,Hilo,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85063279490,Internews: A case study of gender in media development,Geertsema-Sligh M.,Journal of International Communication,21627177,25,2,206-229,7/3/2019,0,Butler University,Indianapolis,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85063195966,Introduction to the twenty-fifth anniversary issue,Chitty N.,Journal of International Communication,21627177,25,1,2-Jan,1/2/2019,0,Macquarie University,Sydney,Australia,Editorial,TRUE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85061323730,Human communication theory: a five-dimensional model,Mowlana H.,Journal of International Communication,21627177,25,1,Mar-33,1/2/2019,4,American University,"Washington, D.C.",United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85058165996,Blood and ink: the relationship between Islamic State propaganda and Western media,Courty A.,Journal of International Communication,21627177,25,1,69-94,1/2/2019,2,Griffith University,Brisbane,Australia,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85057303746,From community to assemblage? ICT provides a site for inclusion and exclusion in the global south,Kivikuru U.,Journal of International Communication,21627177,25,1,49-68,1/2/2019,0,Helsingin Yliopisto,Helsinki,Finland,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85055542145,Media as soft power: the role of the South Korean media in North Korea,Chung K.,Journal of International Communication,21627177,25,1,137-157,1/2/2019,0,Seoul National University,Seoul,South Korea,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85055473431,"Soft power, hard challenges and the disarmament imperative",Dhanapala J.,Journal of International Communication,21627177,25,1,34-48,1/2/2019,0,Macquarie University,Sydney,Australia,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85053496135,Quote counts as a success metric: quantifying a criticism of Voice of America,Nelson T.,Journal of International Communication,21627177,25,1,116-136,1/2/2019,1,University of Cambridge,Cambridge,United Kingdom,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85053449211,The Catholic Church as a public diplomacy actor: an analysis of the pope’s strategic narrative and international engagement,Golan G.,Journal of International Communication,21627177,25,1,95-115,1/2/2019,3,"University of South Florida, Tampa",Tampa,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85050700161,An intergenerational conversation on international communication,Mowlana H.,Journal of International Communication,21627177,24,2,165-195,7/3/2018,2,American University,"Washington, D.C.",United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85050671861,From air pollution to airing pollution news: multi-layer analysis of the representation of environmental news in Iranian newspapers,Amiraslani F.,Journal of International Communication,21627177,24,2,262-282,7/3/2018,0,University of Tehran,Tehran,Iran,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85049601830,Constructing an image of the United States in the British and French editorials about WikiLeaks,Pjesivac I.,Journal of International Communication,21627177,24,2,216-237,7/3/2018,0,The University of Georgia,Athens,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85049599276,The determinants of Latin America’s news coverage in the German press,Cazzamatta R.,Journal of International Communication,21627177,24,2,283-304,7/3/2018,5,Universität Erfurt,Erfurt,Germany,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85047265837,"One battle, two narratives? Rudaw’s framing during the 2017 conflict over the disputed territories of the Kurdistan Region and Iraq",Hama H.,Journal of International Communication,21627177,24,2,238-261,7/3/2018,4,University of Sulaimaniya,Sulaymaniyah,Iraq,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85044469400,The portrayal of lone wolf terror wave in Israel: an unbiased narrative or agenda driven?,Lavie-Dinur A.,Journal of International Communication,21627177,24,2,196-215,7/3/2018,0,IDC,Herzlia,Israel,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85043492075,Online Chinese nationalism: a competing discourse? A discourse analysis of Chinese media texts relating to the Beijing Olympic torch relay in Paris,Ma Y.,Journal of International Communication,21627177,24,2,305-325,7/3/2018,2,University of Nottingham Ningbo China,Ningbo,China,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85042924517,"From the Big Three to elite news sources: a shift in international news flow in three online newspapers TheNational.ae, Nst.com.my, and Nzherald.co.nz",Rafeeq A.,Journal of International Communication,21627177,24,1,96-114,1/2/2018,1,United Arab Emirates University,Al Ain,United Arab Emirates,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85042904018,Political slogans as instruments of international government communication–the case of China,Hartig F.,Journal of International Communication,21627177,24,1,115-137,1/2/2018,1,Technische Universität Ilmenau,Ilmenau,Germany,Article,FALSE,13216597
,,,,,,,,,,Goethe-Universität Frankfurt am Main,Frankfurt am Main,Germany,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85040977027,Challenging the snake-oil salesmen: a critique of British approaches to soft power,Rawnsley G.D.,Journal of International Communication,21627177,24,1,17-Jan,1/2/2018,0,Aberystwyth University,Aberystwyth,United Kingdom,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85039699363,Mobile apps and news: a Taiwanese case of curation,Lin L.,Journal of International Communication,21627177,24,1,76-95,1/2/2018,2,Shih Hsin University,Taipei,Taiwan,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85035100977,The empirical factors of Twitter adoption by world governments: the impact of regime type and time on diffusion,Pavón-Guinea A.,Journal of International Communication,21627177,24,1,138-161,1/2/2018,0,Universidad de Navarra,Pamplona,Spain,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85034635606,The struggles of Malaysian media and environmental non-governmental organisations (ENGOs) in communicating the environment within semi-democratic nation,Mohamad Saleh M.S.,Journal of International Communication,21627177,24,1,55-75,1/2/2018,0,Universiti Sains Malaysia,Gelugor,Malaysia,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85032703073,Yoga soft power: how flexible is the posture?,Gautam A.,Journal of International Communication,21627177,24,1,18-36,1/2/2018,2,Macquarie University,Sydney,Australia,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
